x,y,strength_percentage,strength,dexterity,constitution,intelligence,wisdom,charisma,score,hitpoints,max_hitpoints,depth,gold,energy,max_energy,armor_class,monster_level,experience_level,experience_points,time,hunger_state,carrying_capacity,dungeon_number,level_number,rewards
48.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,666.0,1.0,0.0,0.0,1.0,0.0
49.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,667.0,1.0,0.0,0.0,1.0,0.0
49.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,668.0,1.0,0.0,0.0,1.0,0.0
49.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,668.0,1.0,0.0,0.0,1.0,-0.01
49.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,668.0,1.0,0.0,0.0,1.0,-0.01
49.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,668.0,1.0,0.0,0.0,1.0,-0.01
48.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,669.0,1.0,0.0,0.0,1.0,0.0
49.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,669.0,1.0,0.0,0.0,1.0,-0.01
49.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,670.0,1.0,0.0,0.0,1.0,0.0
50.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,670.0,1.0,0.0,0.0,1.0,-0.01
51.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,671.0,1.0,0.0,0.0,1.0,0.0
52.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,672.0,1.0,0.0,0.0,1.0,0.0
52.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,673.0,1.0,0.0,0.0,1.0,0.0
52.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,674.0,1.0,0.0,0.0,1.0,0.0
52.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,674.0,1.0,0.0,0.0,1.0,-0.01
52.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,675.0,1.0,0.0,0.0,1.0,0.0
51.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,675.0,1.0,0.0,0.0,1.0,-0.01
51.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,675.0,1.0,0.0,0.0,1.0,-0.01
51.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,675.0,1.0,0.0,0.0,1.0,-0.01
51.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,675.0,1.0,0.0,0.0,1.0,-0.01
52.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,676.0,1.0,0.0,0.0,1.0,0.0
52.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,676.0,1.0,0.0,0.0,1.0,-0.01
52.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,677.0,1.0,0.0,0.0,1.0,0.0
52.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,678.0,1.0,0.0,0.0,1.0,0.0
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,679.0,1.0,0.0,0.0,1.0,0.0
54.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,680.0,1.0,0.0,0.0,1.0,0.0
54.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,680.0,1.0,0.0,0.0,1.0,-0.01
54.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,681.0,1.0,0.0,0.0,1.0,0.0
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,682.0,1.0,0.0,0.0,1.0,0.0
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,683.0,1.0,0.0,0.0,1.0,0.0
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,683.0,1.0,0.0,0.0,1.0,-0.01
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,683.0,1.0,0.0,0.0,1.0,-0.01
54.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,684.0,1.0,0.0,0.0,1.0,0.0
54.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,684.0,1.0,0.0,0.0,1.0,-0.01
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,685.0,1.0,0.0,0.0,1.0,0.0
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,686.0,1.0,0.0,0.0,1.0,0.0
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,686.0,1.0,0.0,0.0,1.0,-0.01
53.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,687.0,1.0,0.0,0.0,1.0,0.0
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,687.0,1.0,0.0,0.0,1.0,-0.01
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,687.0,1.0,0.0,0.0,1.0,-0.01
53.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,687.0,1.0,0.0,0.0,1.0,-0.01
52.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,688.0,1.0,0.0,0.0,1.0,0.0
52.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,689.0,1.0,0.0,0.0,1.0,0.0
52.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,689.0,1.0,0.0,0.0,1.0,-0.01
52.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,690.0,1.0,0.0,0.0,1.0,0.0
52.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,691.0,1.0,0.0,0.0,1.0,0.0
51.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,692.0,1.0,0.0,0.0,1.0,0.0
50.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,692.0,1.0,0.0,0.0,1.0,-0.01
50.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,693.0,1.0,0.0,0.0,1.0,0.0
50.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,693.0,1.0,0.0,0.0,1.0,-0.01
50.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,694.0,1.0,0.0,0.0,1.0,0.0
50.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,694.0,1.0,0.0,0.0,1.0,-0.01
50.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,694.0,1.0,0.0,0.0,1.0,-0.01
49.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,695.0,1.0,0.0,0.0,1.0,0.0
49.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,695.0,1.0,0.0,0.0,1.0,-0.01
48.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,696.0,1.0,0.0,0.0,1.0,0.0
47.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,697.0,1.0,0.0,0.0,1.0,0.0
47.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,698.0,1.0,0.0,0.0,1.0,0.0
47.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,699.0,1.0,0.0,0.0,1.0,0.0
46.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,699.0,1.0,0.0,0.0,1.0,-0.01
47.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,700.0,1.0,0.0,0.0,1.0,0.0
47.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,701.0,1.0,0.0,0.0,1.0,0.0
47.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,701.0,1.0,0.0,0.0,1.0,-0.01
46.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,702.0,1.0,0.0,0.0,1.0,0.0
46.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,702.0,1.0,0.0,0.0,1.0,-0.01
47.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,702.0,1.0,0.0,0.0,1.0,-0.01
47.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,702.0,1.0,0.0,0.0,1.0,-0.01
48.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,703.0,1.0,0.0,0.0,1.0,0.0
48.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,703.0,1.0,0.0,0.0,1.0,-0.01
47.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,704.0,1.0,0.0,0.0,1.0,0.0
48.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,705.0,1.0,0.0,0.0,1.0,0.0
48.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,706.0,1.0,0.0,0.0,1.0,0.0
48.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,706.0,1.0,0.0,0.0,1.0,-0.01
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,707.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,707.0,1.0,0.0,0.0,1.0,-0.01
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,708.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,708.0,1.0,0.0,0.0,1.0,-0.01
49.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,709.0,1.0,0.0,0.0,1.0,0.0
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,710.0,1.0,0.0,0.0,1.0,0.0
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,711.0,1.0,0.0,0.0,1.0,0.0
47.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,711.0,1.0,0.0,0.0,1.0,-0.01
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,712.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,712.0,1.0,0.0,0.0,1.0,-0.01
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,713.0,1.0,0.0,0.0,1.0,0.0
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,713.0,1.0,0.0,0.0,1.0,-0.01
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,713.0,1.0,0.0,0.0,1.0,-0.01
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,714.0,1.0,0.0,0.0,1.0,0.0
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,715.0,1.0,0.0,0.0,1.0,0.0
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,715.0,1.0,0.0,0.0,1.0,-0.01
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,715.0,1.0,0.0,0.0,1.0,-0.01
50.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,715.0,1.0,0.0,0.0,1.0,-0.01
50.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,716.0,1.0,0.0,0.0,1.0,0.0
50.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,716.0,1.0,0.0,0.0,1.0,-0.01
49.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,717.0,1.0,0.0,0.0,1.0,0.0
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,718.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,718.0,1.0,0.0,0.0,1.0,-0.01
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,719.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,720.0,1.0,0.0,0.0,1.0,0.0
47.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,721.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,722.0,1.0,0.0,0.0,1.0,0.0
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,723.0,1.0,0.0,0.0,1.0,0.0
47.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,724.0,1.0,0.0,0.0,1.0,0.0
46.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,725.0,1.0,0.0,0.0,1.0,0.0
47.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,726.0,1.0,0.0,0.0,1.0,0.0
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,727.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,727.0,1.0,0.0,0.0,1.0,-0.01
47.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,728.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,728.0,1.0,0.0,0.0,1.0,-0.01
48.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,729.0,1.0,0.0,0.0,1.0,0.0
48.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,730.0,1.0,0.0,0.0,1.0,0.0
49.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,731.0,1.0,0.0,0.0,1.0,0.0
49.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,731.0,1.0,0.0,0.0,1.0,-0.01
49.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,732.0,1.0,0.0,0.0,1.0,0.0
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,732.0,1.0,0.0,0.0,1.0,-0.01
49.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,733.0,1.0,0.0,0.0,1.0,0.0
50.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,734.0,1.0,0.0,0.0,1.0,0.0
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,735.0,1.0,0.0,0.0,1.0,0.0
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,736.0,1.0,0.0,0.0,1.0,0.0
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,737.0,1.0,0.0,0.0,1.0,0.0
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,737.0,1.0,0.0,0.0,1.0,-0.01
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,737.0,1.0,0.0,0.0,1.0,-0.01
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,737.0,1.0,0.0,0.0,1.0,-0.01
50.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,737.0,1.0,0.0,0.0,1.0,-0.01
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,738.0,1.0,0.0,0.0,1.0,0.0
48.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,739.0,1.0,0.0,0.0,1.0,0.0
49.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,740.0,1.0,0.0,0.0,1.0,0.0
49.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,740.0,1.0,0.0,0.0,1.0,-0.01
49.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,741.0,1.0,0.0,0.0,1.0,0.0
49.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,742.0,1.0,0.0,0.0,1.0,0.0
49.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,743.0,1.0,0.0,0.0,1.0,0.0
50.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,743.0,1.0,0.0,0.0,1.0,-0.01
50.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,744.0,2.0,0.0,0.0,1.0,0.0
